186694 18:1:18 1 1 0 0 0 1 1 18.00 22.60 0.000000 0.90 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 0 1 1 17.00 20.90 0.000000 1.00 0.80 1.00 1.00 1.00 1.00 1.00 1.00 0 0 0 1 1 17.00 20.20 0.000000 0.82 0.82 1.00 1.00 1.00 1.00 1.00 1.00 
229862 6:0:46 0 1 0 0 1 0 1 22.00 21.20 0.000000 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 0 1 20.00 19.50 0.000000 0.80 0.80 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 0 1 20.00 19.60 0.000000 0.82 0.82 1.00 1.00 1.00 1.00 1.00 1.00 
229862 6:0:46 0 1 0 0 1 0 1 22.00 21.20 0.000000 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 0 1 20.00 19.50 0.000000 0.80 0.80 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 0 1 20.00 19.60 0.000000 0.82 0.82 1.00 1.00 1.00 1.00 1.00 1.00 
231424 6:26:48 0 0 0 0 1 0 0 22.00 21.20 0.000000 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 19.80 0.000000 0.80 0.80 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 0 0 20.00 19.60 0.000000 0.82 0.82 1.00 1.00 1.00 1.00 1.00 1.00 
231484 6:27:48 0 0 0 0 1 0 0 22.00 21.20 0.000000 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 19.80 0.000000 0.80 0.80 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 19.80 0.000000 0.82 0.82 1.00 1.00 1.00 1.00 1.00 1.00 
233227 6:56:51 1 0 0 0 1 1 0 22.00 21.80 0.000000 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.40 0.000000 0.80 0.80 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.10 0.000000 0.82 0.82 1.00 1.00 1.00 1.00 1.00 1.00 
233227 6:56:51 1 0 0 0 1 1 0 22.00 21.80 0.000000 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.40 0.000000 0.80 0.80 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.10 0.000000 0.82 0.82 1.00 1.00 1.00 1.00 1.00 1.00 
273131 18:1:55 1 1 0 0 0 1 1 18.00 22.60 0.000000 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 0 1 1 17.00 21.50 0.000000 0.80 0.80 1.00 1.00 1.00 1.00 1.00 1.00 0 0 0 1 1 17.00 20.90 0.000000 0.82 0.82 1.00 1.00 1.00 1.00 1.00 1.00 
316220 6:0:4 0 1 0 0 1 0 1 22.00 21.50 0.000000 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 0 1 20.00 20.10 0.000000 0.80 0.80 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 0 1 20.00 20.10 0.000000 0.82 0.82 1.00 1.00 1.00 1.00 1.00 1.00 
316220 6:0:4 0 1 0 0 1 0 1 22.00 21.50 0.000000 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 0 1 20.00 20.10 0.000000 0.80 0.80 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 0 1 20.00 20.10 0.000000 0.82 0.82 1.00 1.00 1.00 1.00 1.00 1.00 
