748333 6:1:57 0 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 0.00 0.00 9 1 0 1 0 0.80 1.00 1.00 1.00 0.80 1.00 1.00 1.00 0 0 0.00 0.00 9 1 0 1 0 0.82 1.00 1.00 1.00 0.82 1.00 1.00 1.00 0 0 0.00 0.00 9 1 
748333 6:1:57 0 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 0 1 0 0.80 1.00 1.00 1.00 0.80 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 0 1 0 0.82 1.00 1.00 1.00 0.82 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 
834679 6:1:3 0 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 0.00 0.00 9 1 0 1 0 0.80 1.00 1.00 1.00 0.80 1.00 1.00 1.00 0 0 0.00 0.00 9 1 0 1 0 0.82 1.00 1.00 1.00 0.82 1.00 1.00 1.00 0 0 0.00 0.00 9 1 
834679 6:1:3 0 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 0 1 0 0.80 1.00 1.00 1.00 0.80 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 0 1 0 0.82 1.00 1.00 1.00 0.82 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 
921080 6:1:4 0 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 0.00 0.00 9 1 0 1 0 0.80 1.00 1.00 1.00 0.80 1.00 1.00 1.00 0 0 0.00 0.00 9 1 0 1 0 0.82 1.00 1.00 1.00 0.82 1.00 1.00 1.00 0 0 0.00 0.00 9 1 
921080 6:1:4 0 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 0 1 0 0.80 1.00 1.00 1.00 0.80 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 0 1 0 0.82 1.00 1.00 1.00 0.82 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 
1007522 6:1:46 0 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 0.00 0.00 9 1 0 1 0 0.80 1.00 1.00 1.00 0.80 1.00 1.00 1.00 0 0 0.00 0.00 9 1 0 1 0 0.82 1.00 1.00 1.00 0.82 1.00 1.00 1.00 0 0 0.00 0.00 9 1 
1007522 6:1:46 0 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 0 1 0 0.80 1.00 1.00 1.00 0.80 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 0 1 0 0.82 1.00 1.00 1.00 0.82 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 
1093892 6:1:16 0 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 0.00 0.00 9 1 0 1 0 0.80 1.00 1.00 1.00 0.80 1.00 1.00 1.00 0 0 0.00 0.00 9 1 0 1 0 0.82 1.00 1.00 1.00 0.82 1.00 1.00 1.00 0 0 0.00 0.00 9 1 
1093892 6:1:16 0 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 0 1 0 0.80 1.00 1.00 1.00 0.80 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 0 1 0 0.82 1.00 1.00 1.00 0.82 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 
