238291 9:9:42 1 0 0 0 1 1 1 22.00 22.70 0.81 0.81 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.20 0.61 0.61 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 19.80 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 
238291 9:9:42 1 0 0 0 1 1 1 22.00 22.70 0.81 0.81 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.20 0.61 0.61 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 19.80 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 
313344 6:0:35 0 1 1 0 1 0 1 22.00 19.10 0.81 0.81 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 17.30 0.61 0.61 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 16.90 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 
313344 6:0:35 0 1 1 0 1 0 1 22.00 19.10 0.81 0.81 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 17.30 0.61 0.61 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 16.90 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 
318210 7:21:41 0 0 1 4866 1 1 0 22.00 21.80 0.81 0.81 1.00 1.00 1.00 1.00 1.00 1.00 1 4866 1 0 0 20.00 19.50 0.61 0.61 1.00 1.00 1.00 1.00 1.00 1.00 1 4866 1 0 0 20.00 19.10 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 
319111 7:36:42 0 0 1 4866 1 1 1 22.00 22.10 0.81 0.81 1.00 1.00 1.00 1.00 1.00 1.00 1 5767 1 1 0 20.00 19.80 0.61 0.61 1.00 1.00 1.00 1.00 1.00 1.00 1 5767 1 0 0 20.00 19.30 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 
320313 7:56:44 1 0 0 0 1 1 1 22.00 22.60 0.81 0.64 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.10 0.61 0.61 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 19.80 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 
320313 7:56:44 1 0 0 0 1 1 1 22.00 22.60 0.81 0.64 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.10 0.61 0.61 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 19.80 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 
399737 6:0:28 0 1 1 0 1 0 1 22.00 18.80 0.64 0.64 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 16.90 0.61 0.61 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 17.10 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 
399737 6:0:28 0 1 1 0 1 0 1 22.00 18.80 0.64 0.64 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 16.90 0.61 0.61 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 17.10 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 
405447 7:35:38 0 0 1 5710 1 1 0 22.00 21.80 0.64 0.64 1.00 1.00 1.00 1.00 1.00 1.00 1 5710 1 0 0 20.00 19.30 0.61 0.61 1.00 1.00 1.00 1.00 1.00 1.00 1 5710 1 0 0 20.00 19.30 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 
406529 7:53:40 0 0 1 5710 1 1 1 22.00 22.10 0.64 0.64 1.00 1.00 1.00 1.00 1.00 1.00 1 6791 1 1 0 20.00 19.80 0.61 0.61 1.00 1.00 1.00 1.00 1.00 1.00 1 6791 1 0 0 20.00 19.50 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 
408511 8:26:42 1 0 0 0 1 1 1 22.00 22.60 0.64 0.64 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.20 0.61 0.61 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 19.80 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 
408511 8:26:42 1 0 0 0 1 1 1 22.00 22.60 0.64 0.64 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.20 0.61 0.61 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 19.80 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 
486133 6:0:24 0 1 1 0 1 0 1 22.00 18.70 0.64 0.64 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 17.40 0.61 0.61 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 17.90 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 
486133 6:0:24 0 1 1 0 1 0 1 22.00 18.70 0.64 0.64 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 17.40 0.61 0.61 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 17.90 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 
489378 6:54:29 0 0 1 3245 1 0 0 22.00 20.50 1.00 0.64 1.00 1.00 1.00 1.00 1.00 1.00 1 3245 1 0 0 20.00 18.70 0.96 0.61 1.00 1.00 1.00 1.00 1.00 1.00 1 3245 1 1 0 20.00 19.80 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 
492205 7:41:36 0 0 1 6072 1 1 0 22.00 21.80 1.00 0.64 1.00 1.00 1.00 1.00 1.00 1.00 1 6072 1 0 0 20.00 19.60 0.96 0.61 1.00 1.00 1.00 1.00 1.00 1.00 1 3245 1 1 1 20.00 21.30 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 
492265 7:42:36 1 0 0 0 1 1 1 22.00 21.80 0.64 0.72 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 19.80 0.61 0.69 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 21.30 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 
492265 7:42:36 1 0 0 0 1 1 1 22.00 21.80 0.64 0.72 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 19.80 0.61 0.69 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 21.30 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 
572547 6:0:38 0 1 1 0 1 0 1 22.00 19.00 0.72 0.72 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 17.10 0.69 0.69 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 16.80 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 
572547 6:0:38 0 1 1 0 1 0 1 22.00 19.00 0.72 0.72 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 17.10 0.69 0.69 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 16.80 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 
577597 7:24:48 0 0 1 5050 1 0 0 22.00 21.50 1.00 0.72 1.00 1.00 1.00 1.00 1.00 1.00 1 5050 1 0 0 20.00 19.00 0.96 0.69 1.00 1.00 1.00 1.00 1.00 1.00 1 5050 1 1 0 20.00 19.80 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 
579219 7:51:50 0 0 1 6672 1 1 0 22.00 21.80 1.00 0.72 1.00 1.00 1.00 1.00 1.00 1.00 1 6672 1 0 0 20.00 19.30 0.96 0.69 1.00 1.00 1.00 1.00 1.00 1.00 1 5050 1 1 1 20.00 20.20 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 
580901 8:19:52 1 0 0 0 1 1 1 22.00 22.10 0.72 0.90 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 19.80 0.69 0.86 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.50 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 
580901 8:19:52 1 0 0 0 1 1 1 22.00 22.10 0.72 0.90 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 19.80 0.69 0.86 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.50 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 
658946 6:0:37 0 1 1 0 1 0 1 22.00 18.40 0.90 0.90 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 17.30 0.86 0.86 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 16.80 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 
658946 6:0:37 0 1 1 0 1 0 1 22.00 18.40 0.90 0.90 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 17.30 0.86 0.86 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 16.80 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 
662671 7:2:42 0 0 1 3725 1 0 0 22.00 20.10 1.00 0.90 1.00 1.00 1.00 1.00 1.00 1.00 1 3725 1 0 0 20.00 18.70 0.96 0.86 1.00 1.00 1.00 1.00 1.00 1.00 1 3725 1 1 0 20.00 19.80 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 
665735 7:53:46 0 0 1 6789 1 0 0 22.00 21.20 1.00 0.90 1.00 1.00 1.00 1.00 1.00 1.00 1 6789 1 1 0 20.00 19.80 0.96 0.86 1.00 1.00 1.00 1.00 1.00 1.00 1 3725 1 1 1 20.00 21.50 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 
667116 8:16:47 1 0 0 0 1 1 0 22.00 21.80 0.90 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.10 0.86 0.86 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 21.20 1.00 0.65 1.00 1.00 1.00 1.00 1.00 1.00 
