238291 9:9:42 0 24 6502 0.006908 5675 0.007048 -756 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 24 4891 0.006443 5382 0.005574 -508 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 23 7994 0.003753 6314 0.004751 -4122 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 
238291 9:9:42 0 24 6502 0.006908 5675 0.007048 -756 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 24 4891 0.006443 5382 0.005574 -508 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 23 7994 0.003753 6314 0.004751 -4122 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 
270206 18:1:37 0 24 6502 0.006908 5675 0.007048 -756 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 24 4891 0.006443 5382 0.005574 -508 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 23 7994 0.003753 6314 0.004751 -4122 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 
313344 6:0:35 1 29 6502 0.006908 5675 0.007048 -756 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 1 27 4891 0.006443 5382 0.005574 -508 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 1 31 7994 0.003753 6314 0.004751 -4122 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 
320313 7:56:44 0 29 4822 0.007433 5653 0.007076 455 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 27 4619 0.005946 5529 0.005426 -238 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 31 7550 0.003973 5798 0.005174 -409 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 
320313 7:56:44 0 29 4822 0.007433 5653 0.007076 455 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 27 4619 0.005946 5529 0.005426 -238 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 31 7550 0.003973 5798 0.005174 -409 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 
356607 18:1:38 0 29 4822 0.007433 5653 0.007076 455 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 27 4619 0.005946 5529 0.005426 -238 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 31 7550 0.003973 5798 0.005174 -409 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 
399737 6:0:28 1 32 4822 0.007433 5653 0.007076 455 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 1 31 4619 0.005946 5529 0.005426 -238 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 1 29 7550 0.003973 5798 0.005174 -409 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 
408511 8:26:42 0 32 5107 0.007262 5675 0.007048 -35 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 31 4892 0.005335 5972 0.005023 -819 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 29 7996 0.003752 6708 0.004472 -2066 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 
408511 8:26:42 0 32 5107 0.007262 5675 0.007048 -35 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 31 4892 0.005335 5972 0.005023 -819 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 29 7996 0.003752 6708 0.004472 -2066 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0.000000 0 0.000000 0 
