764972 8:52:7 1 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 10276 0 0.00 0.00 9 1 0 1 1 0.19 1.00 1.00 1.00 0.19 1.00 1.00 1.00 0 0 0.00 0.00 9 1 1 1 1 0.26 1.00 1.00 1.00 0.26 1.00 1.00 1.00 4505 0 0.00 0.00 9 1 
764972 8:52:7 0 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 9307 1.00 0.00 0 1 0 1 1 0.19 1.00 1.00 1.00 0.19 1.00 1.00 1.00 0 9307 1.00 0.00 0 1 0 1 1 0.21 1.00 1.00 1.00 0.26 1.00 1.00 1.00 0 9307 1.00 0.00 0 1 
847473 7:47:8 1 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 6368 0 0.00 0.00 9 1 0 1 1 0.19 1.00 1.00 1.00 0.19 1.00 1.00 1.00 0 0 0.00 0.00 9 1 1 1 1 0.21 1.00 1.00 1.00 0.21 1.00 1.00 1.00 4747 0 0.00 0.00 9 1 
847473 7:47:8 0 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 7856 1.00 0.00 0 1 0 1 1 0.19 1.00 1.00 1.00 0.19 1.00 1.00 1.00 0 7856 1.00 0.00 0 1 0 1 1 0.21 1.00 1.00 1.00 0.21 1.00 1.00 1.00 0 7856 1.00 0.00 0 1 
933319 7:37:54 1 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 5831 0 0.00 0.00 9 1 0 1 1 0.19 1.00 1.00 1.00 0.19 1.00 1.00 1.00 0 0 0.00 0.00 9 1 1 1 1 0.21 1.00 1.00 1.00 0.21 1.00 1.00 1.00 3727 0 0.00 0.00 9 1 
933319 7:37:54 0 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 6898 1.00 0.00 0 1 0 1 1 0.19 1.00 1.00 1.00 0.19 1.00 1.00 1.00 0 6898 1.00 0.00 0 1 0 1 1 0.18 1.00 1.00 1.00 0.21 1.00 1.00 1.00 0 6898 1.00 0.00 0 1 
1018962 7:25:17 1 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 5111 0 0.00 0.00 9 1 0 1 1 0.19 1.00 1.00 1.00 0.19 1.00 1.00 1.00 0 0 0.00 0.00 9 1 1 1 1 0.18 1.00 1.00 1.00 0.18 1.00 1.00 1.00 3427 0 0.00 0.00 9 1 
1018962 7:25:17 0 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 6051 1.00 0.00 0 1 0 1 1 0.19 1.00 1.00 1.00 0.19 1.00 1.00 1.00 0 6051 1.00 0.00 0 1 0 1 1 0.16 1.00 1.00 1.00 0.18 1.00 1.00 1.00 0 6051 1.00 0.00 0 1 
1105793 7:32:28 1 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 5527 0 0.00 0.00 9 1 0 1 1 0.19 1.00 1.00 1.00 0.19 1.00 1.00 1.00 0 0 0.00 0.00 9 1 0 1 1 0.16 1.00 1.00 1.00 0.16 1.00 1.00 1.00 0 0 0.00 0.00 9 1 
1105793 7:32:28 0 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 5830 1.00 0.00 0 1 0 1 1 0.19 1.00 1.00 1.00 0.19 1.00 1.00 1.00 0 5830 1.00 0.00 0 1 0 1 1 0.16 1.00 1.00 1.00 0.16 1.00 1.00 1.00 0 5830 1.00 0.00 0 1 
