241544 7:28:19 1 0 0 0 1 1 1 22.00 22.10 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 19.80 0.29 0.29 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.40 0.47 0.47 1.00 1.00 1.00 1.00 1.00 1.00 
322672 6:0:27 0 1 0 0 1 0 1 22.00 22.10 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 17.60 0.29 0.29 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 17.30 0.47 0.47 1.00 1.00 1.00 1.00 1.00 1.00 
322672 6:0:27 0 1 0 0 1 0 1 22.00 22.10 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 17.60 0.29 0.29 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 17.30 0.47 0.47 1.00 1.00 1.00 1.00 1.00 1.00 
322732 6:1:27 0 0 0 0 1 1 0 22.00 22.10 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1 60 1 0 0 20.00 17.60 0.63 0.29 1.00 1.00 1.00 1.00 1.00 1.00 1 60 1 0 0 20.00 17.10 1.00 0.47 1.00 1.00 1.00 1.00 1.00 1.00 
327659 7:23:34 0 0 0 0 1 1 1 22.00 22.10 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1 4987 1 1 0 20.00 19.80 0.63 0.29 1.00 1.00 1.00 1.00 1.00 1.00 1 4987 1 0 0 20.00 19.50 1.00 0.47 1.00 1.00 1.00 1.00 1.00 1.00 
328320 7:34:35 1 0 0 0 1 1 1 22.00 22.10 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 19.80 0.29 0.24 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 19.80 0.47 0.41 1.00 1.00 1.00 1.00 1.00 1.00 
328320 7:34:35 1 0 0 0 1 1 1 22.00 22.10 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 19.80 0.29 0.24 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 19.80 0.47 0.41 1.00 1.00 1.00 1.00 1.00 1.00 
409057 6:0:12 0 1 1 0 1 0 1 22.00 18.20 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 17.30 0.24 0.24 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 17.10 0.41 0.41 1.00 1.00 1.00 1.00 1.00 1.00 
409057 6:0:12 0 1 1 0 1 0 1 22.00 18.20 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 17.30 0.24 0.24 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 17.10 0.41 0.41 1.00 1.00 1.00 1.00 1.00 1.00 
415787 7:52:22 0 0 1 6730 1 0 0 22.00 20.20 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1 6730 1 0 0 20.00 19.60 0.24 0.24 1.00 1.00 1.00 1.00 1.00 1.00 1 6730 1 1 0 20.00 19.80 0.41 0.41 1.00 1.00 1.00 1.00 1.00 1.00 
416088 7:57:23 0 0 1 7030 1 0 0 22.00 20.40 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1 7030 1 1 0 20.00 19.80 0.24 0.24 1.00 1.00 1.00 1.00 1.00 1.00 1 6730 1 1 1 20.00 19.80 0.41 0.41 1.00 1.00 1.00 1.00 1.00 1.00 
420053 9:3:28 1 0 0 0 1 1 0 22.00 21.80 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.40 0.24 0.24 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.50 0.41 0.41 1.00 1.00 1.00 1.00 1.00 1.00 
420053 9:3:28 1 0 0 0 1 1 0 22.00 21.80 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.40 0.24 0.24 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.50 0.41 0.41 1.00 1.00 1.00 1.00 1.00 1.00 
495450 6:0:5 0 1 1 0 1 0 1 22.00 18.70 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 18.70 0.24 0.24 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 17.30 0.41 0.41 1.00 1.00 1.00 1.00 1.00 1.00 
495450 6:0:5 0 1 1 0 1 0 1 22.00 18.70 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 18.70 0.24 0.24 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 17.30 0.41 0.41 1.00 1.00 1.00 1.00 1.00 1.00 
499176 7:2:11 0 0 1 3726 1 0 0 22.00 20.10 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1 3726 1 1 0 20.00 19.80 0.24 0.24 1.00 1.00 1.00 1.00 1.00 1.00 1 3726 1 0 0 20.00 18.70 0.41 0.41 1.00 1.00 1.00 1.00 1.00 1.00 
501820 7:46:15 0 0 1 6370 1 0 0 22.00 20.90 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1 3726 1 1 1 20.00 20.20 0.24 0.24 1.00 1.00 1.00 1.00 1.00 1.00 1 6370 1 1 0 20.00 19.80 0.41 0.41 1.00 1.00 1.00 1.00 1.00 1.00 
504824 8:36:19 1 0 0 0 1 1 0 22.00 21.80 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.10 0.24 0.19 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.40 0.41 0.35 1.00 1.00 1.00 1.00 1.00 1.00 
504824 8:36:19 1 0 0 0 1 1 0 22.00 21.80 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.10 0.24 0.19 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.40 0.41 0.35 1.00 1.00 1.00 1.00 1.00 1.00 
581853 6:0:8 0 1 1 0 1 0 1 22.00 18.80 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 17.10 0.19 0.19 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 17.30 0.35 0.35 1.00 1.00 1.00 1.00 1.00 1.00 
581853 6:0:8 0 1 1 0 1 0 1 22.00 18.80 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 17.10 0.19 0.19 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 17.30 0.35 0.35 1.00 1.00 1.00 1.00 1.00 1.00 
587021 7:26:16 0 0 1 5168 1 0 0 22.00 21.20 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1 5168 1 0 0 20.00 19.30 0.19 0.19 1.00 1.00 1.00 1.00 1.00 1.00 1 5168 1 1 0 20.00 19.80 0.35 0.35 1.00 1.00 1.00 1.00 1.00 1.00 
588343 7:48:18 0 0 1 6490 1 1 0 22.00 21.80 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1 6490 1 0 0 20.00 19.60 0.19 0.19 1.00 1.00 1.00 1.00 1.00 1.00 1 5168 1 1 1 20.00 20.10 0.35 0.35 1.00 1.00 1.00 1.00 1.00 1.00 
588523 7:51:18 1 0 0 0 1 1 1 22.00 21.80 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 19.80 0.19 0.19 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.10 0.35 0.31 1.00 1.00 1.00 1.00 1.00 1.00 
588523 7:51:18 1 0 0 0 1 1 1 22.00 21.80 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 19.80 0.19 0.19 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.10 0.35 0.31 1.00 1.00 1.00 1.00 1.00 1.00 
668255 6:0:10 0 1 1 0 1 0 1 22.00 19.30 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 0 1 20.00 20.20 0.19 0.19 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 17.40 0.31 0.31 1.00 1.00 1.00 1.00 1.00 1.00 
668255 6:0:10 0 1 1 0 1 0 1 22.00 19.30 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 0 1 20.00 20.20 0.19 0.19 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 17.40 0.31 0.31 1.00 1.00 1.00 1.00 1.00 1.00 
668316 6:1:11 0 0 1 60 1 0 0 22.00 19.30 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 20.20 0.19 0.19 1.00 1.00 1.00 1.00 1.00 1.00 1 60 1 0 0 20.00 17.40 0.31 0.31 1.00 1.00 1.00 1.00 1.00 1.00 
673181 7:22:16 0 0 1 4926 1 0 0 22.00 21.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.40 0.19 0.19 1.00 1.00 1.00 1.00 1.00 1.00 1 4926 1 1 0 20.00 19.80 0.31 0.31 1.00 1.00 1.00 1.00 1.00 1.00 
678768 8:55:23 1 0 0 0 1 1 0 22.00 21.80 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.50 0.19 0.19 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.20 0.31 0.26 1.00 1.00 1.00 1.00 1.00 1.00 
