199028 18:1:18 0 33 6853 0.003940 10525 0.003800 0 1 0 0 27 9157 0.003276 7631 0.000000 0 0 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0 0 0.000000 0 0.000000 0 0 0 0 31 10940 0.002468 10800 0.002742 0 1 0 0 29 7476 0.004012 6894 0.000000 0 0 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0 0 0.000000 0 0.000000 0 0 0 0 21 6371 0.004238 8279 0.003624 0 1 0 0 29 8344 0.003595 7520 0.000000 0 0 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0 0 0.000000 0 0.000000 0 0 0 
242178 6:0:28 1 35 6853 0.003940 10525 0.003800 0 1 40 1 27 9157 0.003276 7631 0.000000 0 0 40 1 0 0 0.000000 0 0.000000 0 0 40 1 0 0 0.000000 0 0.000000 0 0 40 1 31 10940 0.002468 10800 0.002742 0 1 30 1 29 7476 0.004012 6894 0.000000 0 0 30 1 0 0 0.000000 0 0.000000 0 0 30 1 0 0 0.000000 0 0.000000 0 0 30 1 29 6371 0.004238 8279 0.003624 0 1 30 1 29 8344 0.003595 7520 0.000000 0 0 30 1 0 0 0.000000 0 0.000000 0 0 30 1 0 0 0.000000 0 0.000000 0 0 30 
254075 9:18:45 0 35 7049 0.004256 11033 0.003625 0 1 40 0 27 9157 0.003276 7631 0.000000 0 0 40 0 0 0 0.000000 0 0.000000 0 0 40 0 0 0 0.000000 0 0.000000 0 0 40 0 31 10992 0.002729 9893 0.003032 0 1 30 0 29 7476 0.004012 6894 0.000000 0 0 30 0 0 0 0.000000 0 0.000000 0 0 30 0 0 0 0.000000 0 0.000000 0 0 30 0 29 6854 0.004377 7122 0.004212 0 1 30 0 29 8344 0.003595 7520 0.000000 0 0 30 0 0 0 0.000000 0 0.000000 0 0 30 0 0 0 0.000000 0 0.000000 0 0 30 
254075 9:18:45 0 35 6885 0.004256 11033 0.003625 -864 1 40 0 27 9157 0.003276 7631 0.000000 0 0 40 0 0 0 0.000000 0 0.000000 0 0 40 0 0 0 0.000000 0 0.000000 0 0 40 0 31 10992 0.002729 9893 0.003032 1241 1 30 0 29 7476 0.004012 6894 0.000000 0 0 30 0 0 0 0.000000 0 0.000000 0 0 30 0 0 0 0.000000 0 0.000000 0 0 30 0 29 4967 0.004377 8448 0.003551 1233 1 30 0 29 8344 0.003595 7520 0.000000 0 0 30 0 0 0 0.000000 0 0.000000 0 0 30 0 0 0 0.000000 0 0.000000 0 0 30 
254075 9:18:45 0 35 6885 0.004256 11033 0.003625 -864 1 40 0 27 9157 0.003276 7631 0.000000 0 0 40 0 0 0 0.000000 0 0.000000 0 0 40 0 0 0 0.000000 0 0.000000 0 0 40 0 31 10992 0.002729 9893 0.003032 1241 1 30 0 29 7476 0.004012 6894 0.000000 0 0 30 0 0 0 0.000000 0 0.000000 0 0 30 0 0 0 0.000000 0 0.000000 0 0 30 0 29 4967 0.004377 8448 0.003551 1233 1 30 0 29 8344 0.003595 7520 0.000000 0 0 30 0 0 0 0.000000 0 0.000000 0 0 30 0 0 0 0.000000 0 0.000000 0 0 30 
285443 18:1:33 0 35 6885 0.004256 10800 0.003625 -864 1 0 0 27 9157 0.003276 7631 0.000000 0 0 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0 0 0.000000 0 0.000000 0 0 0 0 31 10992 0.002729 9893 0.003032 1241 1 0 0 29 7476 0.004012 6894 0.000000 0 0 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0 0 0.000000 0 0.000000 0 0 0 0 29 4967 0.004377 8448 0.003551 1233 1 0 0 29 8344 0.003595 7520 0.000000 0 0 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0 0 0.000000 0 0.000000 0 0 0 
328579 6:0:29 1 27 6885 0.004256 10800 0.003625 -864 1 40 1 27 9157 0.003276 7631 0.000000 0 0 40 1 0 0 0.000000 0 0.000000 0 0 40 1 0 0 0.000000 0 0.000000 0 0 40 1 29 10992 0.002729 9893 0.003032 1241 1 30 1 29 7476 0.004012 6894 0.000000 0 0 30 1 0 0 0.000000 0 0.000000 0 0 30 1 0 0 0.000000 0 0.000000 0 0 30 1 23 4967 0.004377 8448 0.003551 1233 1 30 1 29 8344 0.003595 7520 0.000000 0 0 30 1 0 0 0.000000 0 0.000000 0 0 30 1 0 0 0.000000 0 0.000000 0 0 30 
339098 8:55:48 0 27 7636 0.003929 9141 0.004376 -864 0 40 0 27 9157 0.003276 7631 0.000000 0 0 40 0 0 0 0.000000 0 0.000000 0 0 40 0 0 0 0.000000 0 0.000000 0 0 40 0 29 9453 0.003173 8507 0.003526 1241 1 30 0 29 7476 0.004012 6894 0.000000 0 0 30 0 0 0 0.000000 0 0.000000 0 0 30 0 0 0 0.000000 0 0.000000 0 0 30 0 23 8213 0.003653 9170 0.003271 1233 1 30 0 29 8344 0.003595 7520 0.000000 0 0 30 0 0 0 0.000000 0 0.000000 0 0 30 0 0 0 0.000000 0 0.000000 0 0 30 
339098 8:55:48 0 27 5224 0.003929 9148 0.004373 1870 0 40 0 27 9157 0.003276 7631 0.000000 0 0 40 0 0 0 0.000000 0 0.000000 0 0 40 0 0 0 0.000000 0 0.000000 0 0 40 0 29 9453 0.003173 8507 0.003527 1476 1 30 0 29 7476 0.004012 6894 0.000000 0 0 30 0 0 0 0.000000 0 0.000000 0 0 30 0 0 0 0.000000 0 0.000000 0 0 30 0 23 4271 0.003653 9170 0.003272 -1349 1 30 0 29 8344 0.003595 7520 0.000000 0 0 30 0 0 0 0.000000 0 0.000000 0 0 30 0 0 0 0.000000 0 0.000000 0 0 30 
339098 8:55:48 0 27 5224 0.003929 9148 0.004373 1870 0 40 0 27 9157 0.003276 7631 0.000000 0 0 40 0 0 0 0.000000 0 0.000000 0 0 40 0 0 0 0.000000 0 0.000000 0 0 40 0 29 9453 0.003173 8507 0.003527 1476 1 30 0 29 7476 0.004012 6894 0.000000 0 0 30 0 0 0 0.000000 0 0.000000 0 0 30 0 0 0 0.000000 0 0.000000 0 0 30 0 23 4271 0.003653 9170 0.003272 -1349 1 30 0 29 8344 0.003595 7520 0.000000 0 0 30 0 0 0 0.000000 0 0.000000 0 0 30 0 0 0 0.000000 0 0.000000 0 0 30 
371853 18:1:43 0 27 5224 0.003929 9148 0.004373 1870 0 0 0 27 9157 0.003276 7631 0.000000 0 0 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0 0 0.000000 0 0.000000 0 0 0 0 29 9453 0.003173 8507 0.003527 1476 1 0 0 29 7476 0.004012 6894 0.000000 0 0 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0 0 0.000000 0 0.000000 0 0 0 0 23 4271 0.003653 9170 0.003272 -1349 1 0 0 29 8344 0.003595 7520 0.000000 0 0 0 0 0 0 0.000000 0 0.000000 0 0 0 0 0 0 0.000000 0 0.000000 0 0 0 
